State,Gender,Year,Name,Count
NJ,M,1970,Craig,351
NJ,M,1970,Carl,142
NJ,M,1970,Christian,137
NJ,M,1970,Carlos,127
NJ,M,1970,Corey,92
NJ,M,1970,Chris,75
NJ,M,1970,Curtis,69
NJ,M,1970,Clifford,52
NJ,M,1970,Calvin,44
NJ,M,1970,Clarence,36
NJ,M,1970,Chad,29
NJ,M,1970,Carmen,23
NJ,M,1970,Cory,23
NJ,M,1970,Carlton,16
NJ,M,1970,Chester,16
NJ,M,1970,Carmine,15
NJ,M,1970,Cecil,14
NJ,M,1970,Cornelius,14
NJ,M,1970,Colin,12
NJ,M,1970,Charlie,11
NJ,M,1970,Casey,10
NJ,M,1970,Cesar,10
NJ,M,1970,Claude,10
NJ,M,1970,Clyde,10
NJ,M,1970,Clayton,8
NJ,M,1970,Carey,6
NJ,M,1970,Clark,6
NJ,M,1970,Claudio,6
NJ,M,1970,Collin,6
NJ,M,1970,Courtney,6
NJ,M,1970,Cameron,5
NJ,M,1970,Cary,5
NJ,M,1970,Christine,5
NM,F,1970,Christine,75
NM,F,1970,Cynthia,62
NM,F,1970,Christina,61
NM,F,1970,Cindy,43
NM,F,1970,Carol,39
NM,F,1970,Cheryl,39
NM,F,1970,Catherine,36
NM,F,1970,Carla,34
NM,F,1970,Charlotte,24
NM,F,1970,Christy,24
NM,F,1970,Carolyn,21
NM,F,1970,Carrie,20
NM,F,1970,Cassandra,20
NM,F,1970,Crystal,19
NM,F,1970,Carmen,18
NM,F,1970,Cecilia,15
NM,F,1970,Connie,14
NM,F,1970,Caroline,12
NM,F,1970,Claudia,10
NM,F,1970,Colleen,9
NM,F,1970,Camille,7
NM,F,1970,Candace,7
NM,F,1970,Christie,6
NM,F,1970,Consuelo,6
NM,F,1970,Cristina,5
NM,M,1970,Christopher,167
NM,M,1970,Charles,102
NM,M,1970,Craig,39
NM,M,1970,Carlos,35
NM,M,1970,Chris,35
NM,M,1970,Carl,24
NM,M,1970,Chad,24
NM,M,1970,Curtis,22
NM,M,1970,Clifford,13
NM,M,1970,Christian,12
NM,M,1970,Calvin,11
NM,M,1970,Charlie,10
NM,M,1970,Cory,9
NM,M,1970,Casey,8
NM,M,1970,Cody,8
NM,M,1970,Corey,7
NM,M,1970,Colin,6
NM,M,1970,Cameron,5
NM,M,1970,Clarence,5
NV,F,1970,Christine,47
NV,F,1970,Cynthia,34
NV,F,1970,Christina,31
NV,F,1970,Cheryl,17
NV,F,1970,Carrie,13
NV,F,1970,Cindy,13
NV,F,1970,Carol,12
NV,F,1970,Catherine,12
NV,F,1970,Christy,12
NV,F,1970,Cassandra,11
NV,F,1970,Carla,9
NV,F,1970,Carolyn,9
NV,F,1970,Connie,9
NV,F,1970,Charlotte,8
NV,F,1970,Christie,8
NV,F,1970,Colleen,8
NV,F,1970,Crystal,8
NV,F,1970,Carmen,5
NV,M,1970,Christopher,64
NV,M,1970,Charles,50
NV,M,1970,Chad,19
NV,M,1970,Chris,18
NV,M,1970,Christian,15
NV,M,1970,Corey,13
NV,M,1970,Craig,13
NV,M,1970,Carl,12
NV,M,1970,Cory,10
NV,M,1970,Carlos,9
NV,M,1970,Casey,7
NV,M,1970,Clifford,7
NV,M,1970,Curtis,6
NY,F,1970,Christine,2125
NY,F,1970,Cynthia,982
NY,F,1970,Christina,779
NY,F,1970,Catherine,657
NY,F,1970,Cheryl,618
NY,F,1970,Colleen,525
NY,F,1970,Carol,410
NY,F,1970,Carolyn,387
NY,F,1970,Carmen,382
NY,F,1970,Cindy,307
NY,F,1970,Carrie,278
NY,F,1970,Crystal,241
NY,F,1970,Carla,207
NY,F,1970,Caroline,175
NY,F,1970,Cassandra,161
NY,F,1970,Claudia,150
NY,F,1970,Connie,139
NY,F,1970,Camille,102
NY,F,1970,Christy,97
NY,F,1970,Candace,76
NY,F,1970,Candice,76
NY,F,1970,Constance,73
NY,F,1970,Cara,71
NY,F,1970,Courtney,64
NY,F,1970,Charlotte,59
NY,F,1970,Cristina,56
NY,F,1970,Claire,48
NY,F,1970,Cecilia,47
NY,F,1970,Christie,47
NY,F,1970,Carole,30
NY,F,1970,Clare,28
NY,F,1970,Carey,27
NY,F,1970,Chris,24
NY,F,1970,Carolina,22
NY,F,1970,Christopher,21
NY,F,1970,Catalina,19
NY,F,1970,Chelsea,17
NY,F,1970,Corey,16
NY,F,1970,Carin,15
NY,F,1970,Caitlin,14
NY,F,1970,Casey,14
NY,F,1970,Cori,14
NY,F,1970,Charles,13
NY,F,1970,Caprice,12
NY,F,1970,Chanel,12
NY,F,1970,Chantelle,11
NY,F,1970,Consuelo,10
NY,F,1970,Carina,9
NY,F,1970,Celestine,9
NY,F,1970,Christen,9
NY,F,1970,Christin,9
NY,F,1970,Cory,9
NY,F,1970,Carmel,8
NY,F,1970,Christian,8
NY,F,1970,Cary,7
NY,F,1970,Caron,5
NY,F,1970,Cher,5
NY,F,1970,Corrie,5
NY,F,1970,Craig,5
NY,F,1970,Cruz,5
NY,M,1970,Christopher,4003
NY,M,1970,Charles,1418
NY,M,1970,Craig,879
NY,M,1970,Carlos,567
NY,M,1970,Christian,326
NY,M,1970,Carl,311
NY,M,1970,Corey,286
NY,M,1970,Chris,182
NY,M,1970,Curtis,149
NY,M,1970,Chad,148
NY,M,1970,Clifford,124
NY,M,1970,Calvin,89
NY,M,1970,Clarence,82
NY,M,1970,Colin,80
NY,M,1970,Cesar,68
NY,M,1970,Cory,56
NY,M,1970,Carmine,54
NY,M,1970,Charlie,49
NY,M,1970,Chaim,45
NY,M,1970,Carlton,44
NY,M,1970,Claude,38
NY,M,1970,Clayton,36
NY,M,1970,Cornelius,35
NY,M,1970,Chester,34
NY,M,1970,Clyde,33
NY,M,1970,Carmen,31
NY,M,1970,Casey,27
NY,M,1970,Cecil,27
NY,M,1970,Cary,24
NY,M,1970,Claudio,24
NY,M,1970,Carey,22
NY,M,1970,Clark,20
NY,M,1970,Collin,16
NY,M,1970,Cameron,15
NY,M,1970,Che,13
NY,M,1970,Caleb,10
NY,M,1970,Courtney,10
NY,M,1970,Cynthia,8
NY,M,1970,Carter,7
NY,M,1970,Chaka,7
NY,M,1970,Christine,7
NY,M,1970,Colby,7
NY,M,1970,Cody,6
NY,M,1970,Cole,6
NY,M,1970,Carnell,5
NY,M,1970,Chandler,5
NY,M,1970,Charley,5
NY,M,1970,Cruz,5
OH,F,1970,Christine,965
OH,F,1970,Christina,640
OH,F,1970,Cynthia,604
OH,F,1970,Cheryl,497
OH,F,1970,Carrie,302
OH,F,1970,Carla,283
OH,F,1970,Catherine,275
OH,F,1970,Carol,266
OH,F,1970,Carolyn,238
OH,F,1970,Cindy,233
OH,F,1970,Crystal,221
OH,F,1970,Connie,210
OH,F,1970,Colleen,185
OH,F,1970,Christy,152
OH,F,1970,Cassandra,122
OH,F,1970,Charlotte,94
OH,F,1970,Carmen,90
OH,F,1970,Candace,71
OH,F,1970,Constance,64
OH,F,1970,Caroline,58
OH,F,1970,Christie,52
OH,F,1970,Camille,40
OH,F,1970,Candice,37
OH,F,1970,Courtney,37
OH,F,1970,Claudia,33
OH,F,1970,Cara,31
OH,F,1970,Chris,28
OH,F,1970,Carey,25
OH,F,1970,Carole,19
OH,F,1970,Cristina,18
OH,F,1970,Christen,12
OH,F,1970,Cecilia,11
OH,F,1970,Claire,10
OH,F,1970,Charles,9
OH,F,1970,Christian,9
OH,F,1970,Carin,8
OH,F,1970,Chelsea,8
OH,F,1970,Christopher,8
OH,F,1970,Cori,8
OH,F,1970,Carl,7
OH,F,1970,Casey,7
OH,F,1970,Christin,7
OH,F,1970,Cristal,7
OH,F,1970,Chanel,6
OH,F,1970,Clare,6
OH,F,1970,Corey,6
OH,F,1970,Carina,5
OH,F,1970,Carman,5
OH,M,1970,Christopher,2300
OH,M,1970,Charles,1411
OH,M,1970,Craig,572
OH,M,1970,Chad,415
OH,M,1970,Carl,292
OH,M,1970,Chris,220
OH,M,1970,Curtis,176
OH,M,1970,Christian,124
OH,M,1970,Corey,110
OH,M,1970,Clifford,83
OH,M,1970,Clarence,71
OH,M,1970,Cory,62
OH,M,1970,Carlos,61
OH,M,1970,Calvin,54
OH,M,1970,Clyde,37
OH,M,1970,Casey,31
OH,M,1970,Clayton,28
OH,M,1970,Cecil,25
OH,M,1970,Chester,25
OH,M,1970,Cary,24
OH,M,1970,Claude,24
OH,M,1970,Carlton,23
OH,M,1970,Colin,23
OH,M,1970,Clark,19
OH,M,1970,Charlie,18
OH,M,1970,Carmen,13
OH,M,1970,Carey,10
OH,M,1970,Cameron,9
OH,M,1970,Collin,9
OH,M,1970,Carter,8
OH,M,1970,Carmine,6
OH,M,1970,Cornelius,6
OH,M,1970,Colby,5
OH,M,1970,Courtney,5
OK,F,1970,Cynthia,146
OK,F,1970,Christy,122
OK,F,1970,Christina,106
OK,F,1970,Carla,85
OK,F,1970,Cindy,85
OK,F,1970,Cheryl,77
OK,F,1970,Crystal,73
OK,F,1970,Carrie,71
OK,F,1970,Christine,66
OK,F,1970,Catherine,58
OK,F,1970,Carolyn,57
OK,F,1970,Carol,52
OK,F,1970,Connie,51
OK,F,1970,Charlotte,36
OK,F,1970,Cassandra,34
OK,F,1970,Christie,28
OK,F,1970,Candace,20
OK,F,1970,Carmen,19
OK,F,1970,Candice,17
OK,F,1970,Carey,12
OK,F,1970,Cara,10
OK,F,1970,Caroline,9
OK,F,1970,Chris,9
OK,F,1970,Colleen,9
OK,F,1970,Courtney,9
OK,F,1970,Claudia,8
OK,F,1970,Camille,7
OK,F,1970,Christian,6
OK,F,1970,Cori,6
OK,F,1970,Cristina,6
OK,M,1970,Christopher,490
OK,M,1970,Charles,319
OK,M,1970,Chris,95
OK,M,1970,Craig,95
OK,M,1970,Chad,93
OK,M,1970,Curtis,63
OK,M,1970,Carl,62
OK,M,1970,Corey,40
OK,M,1970,Calvin,29
OK,M,1970,Clayton,24
OK,M,1970,Cory,24
OK,M,1970,Clifford,23
OK,M,1970,Clarence,19
OK,M,1970,Cody,17
OK,M,1970,Christian,15
OK,M,1970,Casey,14
OK,M,1970,Cary,12
OK,M,1970,Cecil,11
OK,M,1970,Clyde,10
OK,M,1970,Carlos,8
OK,M,1970,Charlie,8
OK,M,1970,Claude,8
OK,M,1970,Colin,8
OK,M,1970,Charley,7
OK,M,1970,Clark,7
OK,M,1970,Cameron,5
OK,M,1970,Chester,5
OK,M,1970,Cornelius,5
OR,F,1970,Christine,127
OR,F,1970,Christina,123
OR,F,1970,Cynthia,92
OR,F,1970,Carrie,75
OR,F,1970,Cindy,61
OR,F,1970,Cheryl,55
OR,F,1970,Catherine,38
OR,F,1970,Connie,31
OR,F,1970,Carla,30
OR,F,1970,Carol,30
OR,F,1970,Colleen,28
OR,F,1970,Christy,26
OR,F,1970,Crystal,26
OR,F,1970,Carolyn,22
OR,F,1970,Cassandra,22
OR,F,1970,Candace,20
OR,F,1970,Carmen,19
OR,F,1970,Charlotte,16
OR,F,1970,Candice,14
OR,F,1970,Cara,11
OR,F,1970,Cory,10
OR,F,1970,Camille,7
OR,F,1970,Caroline,7
OR,F,1970,Christie,7
OR,F,1970,Corey,6
OR,F,1970,Courtney,6
OR,F,1970,Carole,5
OR,F,1970,Cary,5
OR,F,1970,Chelsea,5
OR,F,1970,Chris,5
OR,F,1970,Cori,5
OR,M,1970,Christopher,340
OR,M,1970,Craig,115
OR,M,1970,Charles,114
OR,M,1970,Corey,70
OR,M,1970,Chad,64
OR,M,1970,Chris,55
OR,M,1970,Carl,52
OR,M,1970,Cory,51
OR,M,1970,Curtis,38
OR,M,1970,Casey,30
OR,M,1970,Christian,26
OR,M,1970,Cameron,20
OR,M,1970,Clifford,20
OR,M,1970,Cody,13
OR,M,1970,Carlos,11
OR,M,1970,Calvin,10
OR,M,1970,Clayton,9
OR,M,1970,Colin,9
OR,M,1970,Cary,6
OR,M,1970,Clarence,6
OR,M,1970,Colby,6
OR,M,1970,Charlie,5
PA,F,1970,Christine,1416
PA,F,1970,Christina,508
PA,F,1970,Cynthia,481
PA,F,1970,Cheryl,391
PA,F,1970,Colleen,367
PA,F,1970,Carol,346
PA,F,1970,Catherine,299
PA,F,1970,Crystal,263
PA,F,1970,Carolyn,252
PA,F,1970,Carrie,236
PA,F,1970,Cindy,224
PA,F,1970,Carla,191
PA,F,1970,Connie,138
PA,F,1970,Christy,111
PA,F,1970,Carmen,81
PA,F,1970,Cassandra,74
PA,F,1970,Caroline,70
PA,F,1970,Candace,61
PA,F,1970,Candice,61
PA,F,1970,Charlotte,55
PA,F,1970,Constance,51
PA,F,1970,Christie,50
PA,F,1970,Camille,46
PA,F,1970,Cara,42
PA,F,1970,Carole,35
PA,F,1970,Chris,32
PA,F,1970,Courtney,30
PA,F,1970,Claire,29
PA,F,1970,Claudia,27
PA,F,1970,Carey,21
PA,F,1970,Casey,14
PA,F,1970,Cristina,14
PA,F,1970,Carin,12
PA,F,1970,Clare,10
PA,F,1970,Chelsea,9
PA,F,1970,Christian,8
PA,F,1970,Christin,8
PA,F,1970,Cori,8
PA,F,1970,Caprice,7
PA,F,1970,Chantelle,6
PA,F,1970,Christen,6
PA,F,1970,Christopher,6
PA,F,1970,Cristal,6
PA,F,1970,Cecilia,5
PA,F,1970,Celestine,5
PA,F,1970,Charles,5
PA,F,1970,Corey,5
PA,M,1970,Christopher,2210
PA,M,1970,Charles,1162
PA,M,1970,Craig,605
PA,M,1970,Carl,266
PA,M,1970,Chad,223
PA,M,1970,Christian,209
PA,M,1970,Chris,175
PA,M,1970,Corey,144
PA,M,1970,Curtis,144
PA,M,1970,Cory,76
PA,M,1970,Clifford,66
PA,M,1970,Clarence,55
PA,M,1970,Carlos,44
PA,M,1970,Chester,36
PA,M,1970,Colin,36
PA,M,1970,Clayton,33
PA,M,1970,Calvin,31
PA,M,1970,Clark,28
PA,M,1970,Carlton,25
PA,M,1970,Carmen,24
PA,M,1970,Casey,24
PA,M,1970,Clyde,23
PA,M,1970,Cary,18
PA,M,1970,Cameron,17
PA,M,1970,Claude,12
PA,M,1970,Cecil,11
PA,M,1970,Charlie,11
PA,M,1970,Cornelius,11
PA,M,1970,Courtney,11
PA,M,1970,Carey,9
PA,M,1970,Corry,8
PA,M,1970,Carter,7
PA,M,1970,Clair,7
PA,M,1970,Carmine,5
PA,M,1970,Carson,5
PA,M,1970,Chandler,5
PA,M,1970,Christine,5
PA,M,1970,Cody,5
RI,F,1970,Christine,144
RI,F,1970,Cheryl,76
RI,F,1970,Christina,39
RI,F,1970,Cynthia,37
RI,F,1970,Colleen,33
RI,F,1970,Catherine,32
RI,F,1970,Carolyn,20
RI,F,1970,Carol,16
RI,F,1970,Cindy,16
RI,F,1970,Carrie,12
RI,F,1970,Candice,11
RI,F,1970,Crystal,8
RI,F,1970,Carla,7
RI,F,1970,Caroline,6
RI,F,1970,Connie,6
RI,F,1970,Courtney,6
RI,M,1970,Christopher,235
RI,M,1970,Charles,71
RI,M,1970,Craig,39
RI,M,1970,Christian,21
RI,M,1970,Carl,12
RI,M,1970,Clifford,10
RI,M,1970,Carlos,8
RI,M,1970,Chris,8
RI,M,1970,Colin,7
RI,M,1970,Chad,5
RI,M,1970,Corey,5
SC,F,1970,Cynthia,228
SC,F,1970,Crystal,107
SC,F,1970,Carolyn,104
SC,F,1970,Cindy,93
SC,F,1970,Carol,90
SC,F,1970,Christine,84
SC,F,1970,Christina,81
SC,F,1970,Catherine,79
SC,F,1970,Cheryl,79
SC,F,1970,Carla,59
SC,F,1970,Christy,58
SC,F,1970,Caroline,51
SC,F,1970,Connie,48
SC,F,1970,Cassandra,46
SC,F,1970,Charlotte,40
SC,F,1970,Carmen,31
SC,F,1970,Candace,29
SC,F,1970,Carrie,27
SC,F,1970,Candice,22
SC,F,1970,Christie,17
SC,F,1970,Claudia,12
SC,F,1970,Carole,10
SC,F,1970,Charles,9
SC,F,1970,Constance,9
SC,F,1970,Camille,7
SC,F,1970,Chelsea,6
SC,F,1970,Colleen,6
SC,F,1970,Courtney,6
SC,F,1970,Cecilia,5
SC,F,1970,Christian,5
SC,M,1970,Christopher,572
SC,M,1970,Charles,443
SC,M,1970,Calvin,80
SC,M,1970,Craig,78
SC,M,1970,Curtis,68
SC,M,1970,Carl,66
SC,M,1970,Corey,58
SC,M,1970,Chad,57
SC,M,1970,Chris,52
SC,M,1970,Charlie,37
SC,M,1970,Clarence,34
SC,M,1970,Clifford,30
SC,M,1970,Clayton,26
SC,M,1970,Carlos,25
SC,M,1970,Cecil,21
SC,M,1970,Clyde,17
SC,M,1970,Christian,15
SC,M,1970,Claude,13
SC,M,1970,Cory,11
SC,M,1970,Carlton,10
SC,M,1970,Cameron,9
SC,M,1970,Carroll,9
SC,M,1970,Cary,9
SC,M,1970,Clark,8
SC,M,1970,Cornelius,8
SC,M,1970,Carey,6
SC,M,1970,Casey,6
SC,M,1970,Chester,5
SD,F,1970,Christine,38
SD,F,1970,Carrie,28
SD,F,1970,Cheryl,23
SD,F,1970,Connie,21
SD,F,1970,Cynthia,21
SD,F,1970,Cindy,20
SD,F,1970,Carol,18
SD,F,1970,Colleen,17
SD,F,1970,Carla,12
SD,F,1970,Christina,12
SD,F,1970,Catherine,11
SD,F,1970,Crystal,11
SD,F,1970,Candace,7
SD,F,1970,Carolyn,7
SD,F,1970,Carmen,6
SD,F,1970,Christy,6
SD,F,1970,Candice,5
SD,F,1970,Cassandra,5
SD,F,1970,Christie,5
SD,M,1970,Chad,128
SD,M,1970,Christopher,85
SD,M,1970,Charles,56
SD,M,1970,Craig,35
SD,M,1970,Corey,31
SD,M,1970,Cory,24
SD,M,1970,Curtis,16
SD,M,1970,Chris,14
SD,M,1970,Carl,10
SD,M,1970,Clayton,8
SD,M,1970,Casey,7
SD,M,1970,Cody,7
SD,M,1970,Calvin,5
SD,M,1970,Cameron,5
SD,M,1970,Carlos,5
SD,M,1970,Christian,5
TN,F,1970,Cynthia,336
TN,F,1970,Christy,256
TN,F,1970,Carla,136
TN,F,1970,Carol,135
TN,F,1970,Carolyn,130
TN,F,1970,Connie,119
TN,F,1970,Cindy,118
TN,F,1970,Cheryl,110
TN,F,1970,Crystal,107
TN,F,1970,Christina,98
TN,F,1970,Catherine,73
TN,F,1970,Charlotte,72
TN,F,1970,Christie,69
TN,F,1970,Christine,69
TN,F,1970,Carrie,56
TN,F,1970,Cassandra,51
TN,F,1970,Candace,42
TN,F,1970,Carmen,34
TN,F,1970,Candice,20
TN,F,1970,Claudia,18
TN,F,1970,Camille,15
TN,F,1970,Courtney,14
TN,F,1970,Caroline,13
TN,F,1970,Cara,11
TN,F,1970,Cecilia,10
TN,F,1970,Chris,10
TN,F,1970,Constance,9
TN,F,1970,Carole,8
TN,F,1970,Charles,8
TN,F,1970,Christopher,6
TN,F,1970,Callie,5
TN,F,1970,Carey,5
TN,F,1970,Chiquita,5
TN,M,1970,Christopher,917
TN,M,1970,Charles,767
TN,M,1970,Chris,118
TN,M,1970,Craig,93
TN,M,1970,Carl,86
TN,M,1970,Curtis,81
TN,M,1970,Chad,77
TN,M,1970,Calvin,70
TN,M,1970,Corey,59
TN,M,1970,Carlos,45
TN,M,1970,Charlie,35
TN,M,1970,Clarence,34
TN,M,1970,Casey,30
TN,M,1970,Clifford,26
TN,M,1970,Cecil,25
TN,M,1970,Christian,22
TN,M,1970,Claude,21
TN,M,1970,Clyde,19
TN,M,1970,Carlton,18
TN,M,1970,Carey,17
TN,M,1970,Cory,16
TN,M,1970,Cary,13
TN,M,1970,Chester,11
TN,M,1970,Clayton,11
TN,M,1970,Colin,8
TN,M,1970,Clark,7
TN,M,1970,Courtney,7
TN,M,1970,Cameron,6
TN,M,1970,Corry,6
TN,M,1970,Carroll,5
TN,M,1970,Cornelius,5
TX,F,1970,Cynthia,1226
TX,F,1970,Christina,538
TX,F,1970,Christine,479
TX,F,1970,Cheryl,380
TX,F,1970,Cindy,341
TX,F,1970,Catherine,337
TX,F,1970,Christy,324
TX,F,1970,Carol,277
TX,F,1970,Carrie,273
TX,F,1970,Carolyn,242
TX,F,1970,Carla,229
TX,F,1970,Connie,226
TX,F,1970,Claudia,208
TX,F,1970,Charlotte,204
TX,F,1970,Cassandra,169
TX,F,1970,Crystal,157
TX,F,1970,Carmen,154
TX,F,1970,Cecilia,130
TX,F,1970,Christie,119
TX,F,1970,Cristina,106
TX,F,1970,Candace,74
TX,F,1970,Courtney,65
TX,F,1970,Carolina,60
TX,F,1970,Caroline,58
TX,F,1970,Camille,48
TX,F,1970,Consuelo,45
TX,F,1970,Colleen,40
TX,F,1970,Candice,38
TX,F,1970,Cara,35
TX,F,1970,Constance,31
TX,F,1970,Carole,26
TX,F,1970,Casey,26
TX,F,1970,Concepcion,21
TX,F,1970,Chris,20
TX,F,1970,Claire,20
TX,F,1970,Carey,19
TX,F,1970,Christian,17
TX,F,1970,Chelsea,13
TX,F,1970,Christopher,13
TX,F,1970,Catalina,12
TX,F,1970,Cary,11
TX,F,1970,Cruz,9
TX,F,1970,Carin,8
TX,F,1970,Cher,8
TX,F,1970,Chloe,8
TX,F,1970,Cori,8
TX,F,1970,Cristal,8
TX,F,1970,Charles,7
TX,F,1970,Callie,6
TX,F,1970,Carl,6
TX,F,1970,Chanel,6
TX,F,1970,Chantelle,6
TX,F,1970,Christin,6
TX,F,1970,Clare,6
TX,F,1970,Cheyenne,5
TX,M,1970,Christopher,2169
TX,M,1970,Charles,1385
TX,M,1970,Carlos,544
TX,M,1970,Craig,431
TX,M,1970,Chris,387
TX,M,1970,Chad,376
TX,M,1970,Curtis,263
TX,M,1970,Carl,254
TX,M,1970,Corey,187
TX,M,1970,Calvin,130
TX,M,1970,Cesar,113
TX,M,1970,Clayton,105
TX,M,1970,Clarence,104
TX,M,1970,Cory,98
TX,M,1970,Clifford,91
TX,M,1970,Christian,85
TX,M,1970,Cody,84
TX,M,1970,Casey,73
TX,M,1970,Cary,55
TX,M,1970,Cecil,51
TX,M,1970,Charlie,47
TX,M,1970,Clyde,46
TX,M,1970,Carlton,43
TX,M,1970,Claude,32
TX,M,1970,Chester,30
TX,M,1970,Cruz,30
TX,M,1970,Colin,27
TX,M,1970,Cameron,26
TX,M,1970,Carey,24
TX,M,1970,Chance,22
TX,M,1970,Clark,21
TX,M,1970,Cornelius,18
TX,M,1970,Courtney,18
TX,M,1970,Coby,15
TX,M,1970,Cynthia,13
TX,M,1970,Charley,12
TX,M,1970,Cole,12
TX,M,1970,Colby,11
TX,M,1970,Carter,10
TX,M,1970,Claudio,10
TX,M,1970,Chase,9
TX,M,1970,Carroll,8
TX,M,1970,Collin,7
TX,M,1970,Chandler,6
TX,M,1970,Corbin,6
TX,M,1970,Corby,6
TX,M,1970,Chan,5
TX,M,1970,Christina,5
TX,M,1970,Concepcion,5
UT,F,1970,Christine,83
UT,F,1970,Cindy,81
UT,F,1970,Cynthia,54
UT,F,1970,Christina,47
UT,F,1970,Christy,44
UT,F,1970,Cheryl,42
UT,F,1970,Carrie,41
UT,F,1970,Camille,38
UT,F,1970,Carolyn,32
UT,F,1970,Carol,31
UT,F,1970,Connie,31
UT,F,1970,Catherine,28
UT,F,1970,Carla,22
UT,F,1970,Crystal,18
UT,F,1970,Christie,16
UT,F,1970,Cassandra,14
UT,F,1970,Colleen,14
UT,F,1970,Candace,11
UT,F,1970,Candice,11
UT,F,1970,Charlotte,10
UT,F,1970,Carmen,9
UT,F,1970,Cori,9
UT,F,1970,Cara,8
UT,F,1970,Caroline,7
UT,F,1970,Chris,7
UT,F,1970,Christin,6
UT,M,1970,Christopher,223
UT,M,1970,Chad,128
UT,M,1970,Craig,85
UT,M,1970,Charles,82
UT,M,1970,Cory,52
UT,M,1970,Corey,48
UT,M,1970,Chris,43
UT,M,1970,Curtis,32
UT,M,1970,Christian,26
UT,M,1970,Cody,25
UT,M,1970,Carl,21
UT,M,1970,Calvin,20
UT,M,1970,Casey,17
UT,M,1970,Clark,13
UT,M,1970,Cameron,11
UT,M,1970,Carlos,8
UT,M,1970,Chance,7
UT,M,1970,Clifford,7
UT,M,1970,Carter,5
UT,M,1970,Clayton,5
VA,F,1970,Cynthia,319
VA,F,1970,Christine,232
VA,F,1970,Catherine,212
VA,F,1970,Cheryl,181
VA,F,1970,Christina,166
VA,F,1970,Crystal,145
VA,F,1970,Carolyn,122
VA,F,1970,Carol,121
VA,F,1970,Cindy,101
VA,F,1970,Carla,100
VA,F,1970,Carrie,89
VA,F,1970,Christy,88
VA,F,1970,Connie,72
VA,F,1970,Cassandra,68
VA,F,1970,Charlotte,54
VA,F,1970,Christie,45
VA,F,1970,Caroline,40
VA,F,1970,Courtney,39
VA,F,1970,Candace,38
VA,F,1970,Carmen,27
VA,F,1970,Candice,24
VA,F,1970,Colleen,23
VA,F,1970,Constance,18
VA,F,1970,Claudia,17
VA,F,1970,Camille,13
VA,F,1970,Carole,11
VA,F,1970,Claire,10
VA,F,1970,Carey,9
VA,F,1970,Cecilia,9
VA,F,1970,Christopher,8
VA,F,1970,Cara,7
VA,F,1970,Chelsea,7
VA,F,1970,Chiquita,7
VA,F,1970,Christian,7
VA,F,1970,Cary,6
VA,F,1970,Casey,6
VA,F,1970,Carin,5
VA,M,1970,Christopher,1153
VA,M,1970,Charles,731
VA,M,1970,Craig,126
VA,M,1970,Carl,105
VA,M,1970,Curtis,105
VA,M,1970,Chris,90
VA,M,1970,Calvin,86
VA,M,1970,Corey,86
VA,M,1970,Chad,70
VA,M,1970,Clarence,62
VA,M,1970,Christian,41
VA,M,1970,Carlton,37
VA,M,1970,Clifford,34
VA,M,1970,Carlos,33
VA,M,1970,Cecil,32
VA,M,1970,Clyde,28
VA,M,1970,Charlie,26
VA,M,1970,Carroll,25
VA,M,1970,Claude,21
VA,M,1970,Casey,19
VA,M,1970,Cory,17
VA,M,1970,Carter,15
VA,M,1970,Clayton,15
VA,M,1970,Chester,14
VA,M,1970,Carey,13
VA,M,1970,Cary,13
VA,M,1970,Cameron,11
VA,M,1970,Colin,8
VA,M,1970,Clark,7
VA,M,1970,Colby,6
VA,M,1970,Cornelius,6
VA,M,1970,Carnell,5
VA,M,1970,Courtney,5
VT,F,1970,Christine,36
VT,F,1970,Carrie,24
VT,F,1970,Cynthia,19
VT,F,1970,Christina,18
VT,F,1970,Catherine,10
VT,F,1970,Cindy,10
VT,F,1970,Colleen,9
VT,F,1970,Cheryl,8
VT,F,1970,Carol,7
VT,F,1970,Connie,7
VT,F,1970,Christy,6
VT,F,1970,Crystal,6
VT,M,1970,Christopher,136
VT,M,1970,Chad,30
VT,M,1970,Charles,25
VT,M,1970,Craig,22
VT,M,1970,Carl,13
VT,M,1970,Chris,12
VT,M,1970,Christian,7
VT,M,1970,Clifford,7
VT,M,1970,Corey,7
VT,M,1970,Casey,5
WA,F,1970,Christine,259
WA,F,1970,Christina,177
WA,F,1970,Cynthia,172
WA,F,1970,Carrie,123
WA,F,1970,Cheryl,117
WA,F,1970,Cindy,100
WA,F,1970,Catherine,83
WA,F,1970,Carol,76
WA,F,1970,Connie,65
WA,F,1970,Carolyn,62
WA,F,1970,Crystal,60
WA,F,1970,Colleen,56
WA,F,1970,Christy,51
WA,F,1970,Carla,43
WA,F,1970,Carmen,36
WA,F,1970,Cassandra,28
WA,F,1970,Charlotte,26
WA,F,1970,Candace,22
WA,F,1970,Caroline,20
WA,F,1970,Christie,17
WA,F,1970,Candice,16
WA,F,1970,Camille,13
WA,F,1970,Cristina,11
WA,F,1970,Cara,10
WA,F,1970,Callie,9
WA,F,1970,Chris,9
WA,F,1970,Carey,8
WA,F,1970,Constance,8
WA,F,1970,Courtney,8
WA,F,1970,Casey,7
WA,F,1970,Claire,7
WA,F,1970,Cary,5
WA,F,1970,Claudia,5
WA,M,1970,Christopher,643
WA,M,1970,Charles,216
